DATAFLOW,LAST UPDATE,freq,lev_perc,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,HR,2016,7,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,HR,2017,8,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,HR,2018,6,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,HR,2019,4,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,HR,2020,7,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,HR,2021,4,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,HR,2022,5,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,HU,2016,5,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,HU,2017,5,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,HU,2018,6,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,HU,2019,6,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,HU,2020,6,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,HU,2021,5,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,HU,2022,8,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,IE,2016,20,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,IE,2017,23,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,IE,2018,20,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,IE,2019,19,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,IE,2020,25,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,IE,2021,14,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,IE,2022,17,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,IT,2016,2,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,IT,2017,2,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,IT,2018,3,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,IT,2019,3,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,IT,2020,5,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,IT,2021,2,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,IT,2022,3,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,LT,2016,2,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,LT,2017,3,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,LT,2018,2,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,LT,2019,2,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,LT,2020,3,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,LT,2021,3,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,LT,2022,3,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,LU,2016,12,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,LU,2017,15,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,LU,2018,15,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,LU,2019,19,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,LU,2020,13,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,LU,2021,18,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,LU,2022,15,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,LV,2016,2,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,LV,2017,3,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,LV,2018,2,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,LV,2019,2,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,LV,2020,2,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,LV,2021,3,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,LV,2022,3,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,MT,2016,5,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,MT,2017,8,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,MT,2018,8,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,MT,2019,14,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,MT,2020,12,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,MT,2021,21,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,MT,2022,20,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,NL,2016,16,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,NL,2017,25,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,NL,2018,25,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,NL,2019,20,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,NL,2020,27,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,NL,2021,25,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,NL,2022,24,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,PL,2016,5,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,PL,2017,5,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,PL,2018,5,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,PL,2019,4,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,PL,2020,5,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,PL,2021,2,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,PL,2022,3,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,PT,2016,2,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,PT,2017,2,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,PT,2018,2,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,PT,2019,2,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,PT,2020,1,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,PT,2021,2,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,PT,2022,7,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,RO,2016,8,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,RO,2017,7,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,RO,2018,5,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,RO,2019,4,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,RO,2020,4,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,RO,2021,6,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,RO,2022,6,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,SE,2016,24,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,SE,2017,21,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,SE,2018,22,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,SE,2019,29,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,SE,2020,29,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,SE,2021,22,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,SE,2022,24,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,SI,2016,3,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,SI,2017,1,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,SI,2018,2,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,SI,2019,2,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,SI,2020,3,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,SI,2021,3,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,SI,2022,4,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,SK,2016,2,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,SK,2017,2,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,SK,2018,3,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,SK,2019,3,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,SK,2020,2,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,SK,2021,1,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,SK,2022,1,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,UK,2016,18,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,UK,2017,26,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,UK,2018,20,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,UK,2019,21,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VGOOD,PC,UK,2020,17,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,AT,2016,77,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,AT,2017,78,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,AT,2018,81,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,AT,2019,83,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,AT,2020,86,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,AT,2021,84,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,AT,2022,83,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,BE,2016,62,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,BE,2017,59,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,BE,2018,64,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,BE,2019,62,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,BE,2020,63,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,BE,2021,66,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,BE,2022,60,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,BG,2016,23,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,BG,2017,26,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,BG,2018,30,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,BG,2019,34,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,BG,2020,37,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,BG,2021,31,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,BG,2022,31,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,CY,2016,56,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,CY,2017,60,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,CY,2018,55,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,CY,2019,59,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,CY,2020,55,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,CY,2021,48,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,CY,2022,50,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,CZ,2016,47,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,CZ,2017,49,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,CZ,2018,51,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,CZ,2019,51,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,CZ,2020,56,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,CZ,2021,51,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,CZ,2022,57,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,DE,2016,69,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,DE,2017,78,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,DE,2018,74,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,DE,2019,74,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,DE,2020,76,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,DE,2021,80,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,DE,2022,76,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,DK,2016,88,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,DK,2017,86,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,DK,2018,87,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,DK,2019,87,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,DK,2020,86,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,DK,2021,75,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,DK,2022,84,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,EE,2016,62,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,EE,2017,47,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,EE,2018,61,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,EE,2019,55,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,EE,2020,57,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,EE,2021,66,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,EE,2022,60,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,EL,2016,47,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,EL,2017,52,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,EL,2018,59,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,EL,2019,57,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,EL,2020,53,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,EL,2021,55,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,EL,2022,53,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,ES,2016,30,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,ES,2017,31,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,ES,2018,39,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,ES,2019,37,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,ES,2020,44,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,ES,2021,38,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,ES,2022,38,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,EU27_2020,2016,50,e
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,EU27_2020,2017,54,e
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,EU27_2020,2018,54,e
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,EU27_2020,2019,54,e
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,EU27_2020,2020,54,e
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,EU27_2020,2021,54,b
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,EU27_2020,2022,53,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,EU28,2016,52,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,EU28,2017,55,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,EU28,2018,56,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,EU28,2019,56,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,FI,2016,80,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,FI,2017,81,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,FI,2018,82,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,FI,2019,83,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,FI,2020,84,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,FI,2021,83,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,FI,2022,88,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,FR,2016,54,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,FR,2017,53,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,FR,2018,58,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,FR,2019,59,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,FR,2020,56,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,FR,2021,57,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,FR,2022,56,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,HR,2016,28,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,HR,2017,32,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,HR,2018,23,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,HR,2019,18,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,HR,2020,24,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,HR,2021,17,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,HR,2022,21,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,HU,2016,49,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,HU,2017,48,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,HU,2018,48,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,HU,2019,43,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,HU,2020,48,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,HU,2021,41,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,HU,2022,43,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,IE,2016,75,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,IE,2017,74,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,IE,2018,75,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,IE,2019,74,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,IE,2020,74,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,IE,2021,73,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,IE,2022,73,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,IT,2016,25,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,IT,2017,32,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,IT,2018,32,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,IT,2019,37,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,IT,2020,31,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,IT,2021,34,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,IT,2022,37,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,LT,2016,49,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,LT,2017,52,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,LT,2018,50,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,LT,2019,49,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,LT,2020,52,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,LT,2021,55,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,LT,2022,52,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,LU,2016,73,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,LU,2017,72,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,LU,2018,71,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,LU,2019,70,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,LU,2020,74,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,LU,2021,77,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,LU,2022,77,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,LV,2016,42,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,LV,2017,49,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,LV,2018,47,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,LV,2019,45,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,LV,2020,45,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,LV,2021,56,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,LV,2022,53,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,MT,2016,44,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,MT,2017,50,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,MT,2018,45,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,MT,2019,56,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,MT,2020,52,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,MT,2021,69,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,MT,2022,67,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,NL,2016,72,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,NL,2017,76,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,NL,2018,79,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,NL,2019,71,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,NL,2020,77,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,NL,2021,77,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,NL,2022,77,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,PL,2016,45,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,PL,2017,50,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,PL,2018,42,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,PL,2019,39,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,PL,2020,34,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,PL,2021,30,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,PL,2022,24,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,PT,2016,33,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VG_FG,PC,PT,2017,42,
